sheet,run,gen,mejor,prom,peor
Grafo_100,4,137,8,12.4625,32
Grafo_100,4,138,8,14.8125,33
Grafo_100,4,139,7,13.625,32
Grafo_100,4,140,7,11.0125,34
Grafo_100,4,141,7,8.6375,10
Grafo_100,4,142,6,10.4375,36
Grafo_100,4,143,6,8.5875,32
Grafo_100,4,144,5,6.7,8
Grafo_100,4,145,5,8.6625,32
Grafo_100,4,146,4,6.725,24
Grafo_100,4,147,3,6.525,26
Grafo_100,4,148,3,4.7625,6
Grafo_100,4,149,2,3.975,6
Grafo_100,4,150,2,3.325,5
Grafo_100,4,151,2,3.75,22
Grafo_100,4,152,1,2.775,25
Grafo_100,4,153,1,3.8375,26
Grafo_100,4,154,1,2.0875,15
Grafo_100,4,155,1,1.45,2
Grafo_100,4,156,1,1.075,2
Grafo_100,4,157,1,1.0,1
Grafo_100,4,158,1,1.0,1
Grafo_100,4,159,1,1.0,1
Grafo_100,4,160,1,1.0,1
Grafo_100,4,161,0,0.9875,2
